observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,observation_6,observation_7,observation_8,observation_9,observation_10,observation_11,observation_12,observation_13,observation_14,observation_15,observation_16,observation_17,observation_18,observation_19,observation_20,observation_21,observation_22,observation_23,observation_24,observation_25,observation_26,observation_27,observation_28,observation_29,observation_30,observation_31,observation_32,observation_33,observation_34,observation_35,observation_36,observation_37,observation_38,observation_39,observation_40,observation_41,observation_42,observation_43,observation_44,observation_45,observation_46,observation_47,observation_48,observation_49,observation_50,observation_51,observation_52,observation_53,observation_54,observation_55,observation_56,observation_57,observation_58,observation_59,observation_60,observation_61,observation_62,observation_63,observation_64,observation_65,observation_66,observation_67,observation_68,observation_69,observation_70,observation_71,observation_72,observation_73,observation_74,observation_75,observation_76,observation_77,observation_78,observation_79,observation_80,observation_81,observation_82,observation_83,observation_84,observation_85
0.397310942,0.386549979,0.378487408,0.303354353,0.196900129,0.200434163,0.367731094,0.371643364,0.250924379,0.214369744,0.209176004,0.159077942,0.136442542,0.120889351,0.12874417,0.139929965,0.130420163,0.122170866,0.13869749,0.1360901,0.093650803,0.0927871168,0.0917880535,0.0918884277,0.0918767527,0.0931325778,0.0950280204,0.0978991687,0.10174603,0.106904767,0.1134734,0.124005623,0.135873035,0.150966406,0.161918744,0.155987382,0.148907557,0.143594772,0.139626518,0.136904761,0.135275453,0.134871617,0.135294124,0.136914104,0.139813274,0.141953781,0.126727298,0.104411744,0.090027988,0.0936998352,0.114038296,0.12700282,0.144164354,0.167523384,1,0.220336139,0.216470614,0.212619066,0.202789277,0.0659220293,1,0.3295542,0.335592926,0.344852984,0.35755372,0.36830768,0.389902025,0.418401092,0.454397827,0.472618997,0.442418277,0.418867886,0.184124291,0.042843584,0.282250732,0.211056456,0.293484747,0.235112712,0.146742374,0.117556356,0.313661307,0.949534953,0.330513507,-0.0599808246,1,-0.0344827585
0.397478998,0.386718035,0.378907591,0.305133045,0.199056998,0.199255347,1,0.371949136,0.253501385,0.215630263,0.211335197,0.161526605,0.137955159,0.121325873,0.130700305,0.138739482,0.129318386,0.122196548,0.140420169,0.13596639,0.0942576975,0.0923599452,0.0914519131,0.0915522873,0.0916526616,0.0929645151,0.0949486494,0.0977521092,0.101867415,0.106904767,0.115350127,0.122665741,0.134024292,0.148543447,0.160831019,0.155667588,0.148487389,0.142938837,0.138837531,0.135609239,0.134248361,0.133949578,0.134439781,0.135959387,0.138972938,0.142268896,0.127768412,0.106788024,0.0896918625,0.0925326943,0.113412715,0.123718508,0.140298814,0.162700787,0.189579844,0.22354351,0.215798333,0.212962195,0.20851779,0.0667717159,1,0.330130756,0.336606026,0.337352961,0.349822611,0.366549999,0.387829185,0.414881051,0.449897408,0.477380931,0.446652621,0.422733426,0.182603329,0.0466698669,0.27767697,0.217847511,0.285279036,0.23395589,0.142639518,0.116977945,0.309813112,0.950797498,0.490408719,0.0942669585,0.894736826,0.172413796
0.395462215,0.293949604,0.312100857,0.207857177,0.205013976,0.375978053,0.381022424,0.257964522,0.221848756,0.192027137,0.152983174,0.129608437,0.130308136,0.140347824,0.135620892,0.126323521,0.137759134,0.138487399,0.094411768,0.0916036367,0.0899066254,0.0890756249,0.0889075622,0.0892880484,0.0903081298,0.0921358615,0.0951073766,0.0988865644,0.103977598,0.109654538,0.119299732,0.130137742,0.144369781,0.153417364,0.147133514,0.140070021,0.133865535,0.13031745,0.127628386,0.126267508,0.125882357,0.126304865,0.127857149,0.130466864,0.133706823,0.134978965,0.113767482,0.0951330364,0.0841456503,0.0892857388,0.111970142,0.127275929,0.143632159,0.169243723,0.203697488,1,0.215182096,0.220616236,0.189197034,0.0689169094,1,0.338148952,0.346853435,0.350714356,0.366554618,0.387068212,0.413291365,0.446956187,0.489962667,0.460854322,0.431689978,0.412044823,0.185491771,0.0419271179,0.282129884,0.199803472,0.282129884,0.199803472,0.141064942,0.0999017358,0.19936274,0.979925752,0.347815126,0.0894910991,0.894736826,0.0344827585
0.395126075,0.323697478,1,0.214243725,0.20161064,0.379673213,0.384257704,0.261186987,0.303752929,0.174369738,0.145933688,0.12756303,0.135322139,0.144348741,0.132035479,0.129495829,0.141493931,0.0962628275,0.0933193192,0.0905952379,0.0890662894,0.0885714367,0.0884267017,0.0895167962,0.0901400596,0.0923039243,0.0953641459,0.0993907675,0.105238117,0.113527089,0.123039238,0.132735789,0.147880509,0.149789914,0.142544359,0.135044351,0.130420163,0.127107844,0.124939315,0.123746499,0.123529419,0.124374419,0.126008406,0.128954247,0.13246499,0.126995787,0.106895402,0.092936486,0.082520999,0.0879411995,0.111634016,0.1277031,0.14949584,1,0.202857152,1,0.214845955,0.214138702,0.19055441,0.0699159652,1,0.342301667,0.352889895,0.366848797,0.37818861,0.398144335,0.427829206,0.464437515,0.482240856,0.451981783,0.428253949,0.410662919,0.183527902,0.0456237495,0.275552064,0.197810397,0.275552064,0.197810397,0.137776032,0.0989051983,0.192194596,0.981356859,0.4329997,0.0682561398,0.789473712,0.0344827585
0.395126075,0.323697478,1,0.214243725,0.20161064,0.379673213,0.384257704,0.261186987,0.303752929,0.174369738,0.145933688,0.12756303,0.135322139,0.144348741,0.132035479,0.129495829,0.141493931,0.0962628275,0.0933193192,0.0905952379,0.0890662894,0.0885714367,0.0884267017,0.0895167962,0.0901400596,0.0923039243,0.0953641459,0.0993907675,0.105238117,0.113527089,0.123039238,0.132735789,0.147880509,0.149789914,0.142544359,0.135044351,0.130420163,0.127107844,0.124939315,0.123746499,0.123529419,0.124374419,0.126008406,0.128954247,0.13246499,0.126995787,0.106895402,0.092936486,0.082520999,0.0879411995,0.111634016,0.1277031,0.14949584,1,0.202857152,1,0.214845955,0.214138702,0.19055441,0.0699159652,1,0.342301667,0.352889895,0.366848797,0.37818861,0.398144335,0.427829206,0.464437515,0.482240856,0.451981783,0.428253949,0.410662919,0.191533044,0.028750008,0.271110952,0.198268414,0.271110952,0.198268414,0.135555476,0.0991342068,0.192950577,0.981208503,0.455232441,0.0143671017,0.789473712,0.0344827585
0.395126075,0.326925725,1,0.21941179,0.216690138,0.383204937,0.388949603,0.252946943,0.227226853,0.170294106,0.142894462,0.132605046,0.14072831,0.140700281,0.130690932,0.137352943,0.141008407,0.0956279039,0.0921428502,0.0896965414,0.0883940235,0.0878221244,0.0877544358,0.0882796422,0.0895238146,0.0917997286,0.0949393138,0.0990336239,0.102959864,0.113520086,0.122857161,0.135088727,0.14640519,0.144145653,0.13676469,0.130842671,0.126470581,0.123242296,0.12124183,0.120217085,0.120168068,0.121013083,0.122983202,0.126097113,0.129682556,0.126050383,0.107231542,0.0932609588,0.0813445225,0.084262386,0.108907565,0.122570053,0.144425809,1,0.201953784,1,0.214864612,0.214439824,0.190434203,0.0737815127,0.0714845955,0.343452424,0.354229718,0.36888662,0.387264282,0.401171863,0.430812418,0.469780654,0.483725458,0.450294048,0.426872045,0.409654498,0.184144676,0.0292523615,0.263407677,0.198918238,0.263407677,0.198918238,0.131703839,0.0994591191,0.194772184,0.980848491,0.24962458,-0.00490933051,0.473684222,0.0344827585
0.39915967,0.326946765,0.216470614,0.220084012,0.384873956,0.387747467,0.267647058,0.228739515,0.218048468,0.16090332,0.132931843,0.139115334,0.14826332,0.13746731,0.130364165,0.145322129,0.0979458392,0.0938842073,0.0908823535,0.0888562053,0.087563023,0.0873949602,0.0866433159,0.0879435092,0.0892997235,0.0917880535,0.0949393138,0.0993697643,0.105303481,0.114642866,0.12438377,0.134584516,0.146498621,0.140399158,0.131788045,0.126321197,0.122268908,0.119544812,0.117712416,0.116687678,0.116825394,0.117819794,0.119635865,0.122567698,0.126265168,0.125630245,0.105630234,0.09239728,0.0822969079,0.0793277323,0.0867226869,0.119222715,0.141400605,0.164201677,0.20168069,1,0.215368822,0.210196063,0.191213831,1,0.0722969174,1,0.354729265,0.369369775,0.387600392,0.401447296,0.430686355,0.469617307,0.48280108,0.453585416,0.432026088,0.414360404,0.179788619,0.0285435598,0.259922951,0.190600514,0.259922951,0.190600514,0.129961476,0.0953002572,0.165709719,0.986174583,0.24611561,0.017937595,0.894736826,-0.0344827585
0.39915967,0.326946765,0.216470614,0.220084012,0.384873956,0.387747467,0.267647058,0.228739515,0.218048468,0.16090332,0.132931843,0.139115334,0.14826332,0.13746731,0.130364165,0.145322129,0.0979458392,0.0938842073,0.0908823535,0.0888562053,0.087563023,0.0873949602,0.0866433159,0.0879435092,0.0892997235,0.0917880535,0.0949393138,0.0993697643,0.105303481,0.114642866,0.12438377,0.134584516,0.146498621,0.140399158,0.131788045,0.126321197,0.122268908,0.119544812,0.117712416,0.116687678,0.116825394,0.117819794,0.119635865,0.122567698,0.126265168,0.125630245,0.105630234,0.09239728,0.0822969079,0.0793277323,0.0867226869,0.119222715,0.141400605,0.164201677,0.20168069,1,0.215368822,0.210196063,0.191213831,1,0.0722969174,1,0.354729265,0.369369775,0.387600392,0.401447296,0.430686355,0.469617307,0.48280108,0.453585416,0.432026088,0.414360404,0.179788619,0.0285435598,0.259922951,0.190600514,0.259922951,0.190600514,0.129961476,0.0953002572,0.165709719,0.986174583,0.24611561,0.017937595,0.894736826,-0.0344827585
1,0.324000955,1,0.225273088,0.387058824,0.390263766,0.269873947,0.231260523,0.215975538,0.160462156,0.134323075,0.142331943,0.149243698,0.137170851,0.136577994,0.143361077,0.0969747901,0.0933800191,0.0904621854,0.0884103626,0.0872175545,0.0868907496,0.0868907496,0.0874393061,0.0889075622,0.0912955254,0.0944351181,0.100945398,0.106423914,0.114253044,0.124047637,0.136937454,0.142166212,0.135406151,0.128543407,0.123279639,0.119411759,0.116335198,0.114738561,0.114117645,0.114304394,0.115298785,0.11745099,0.120718963,0.124547169,0.122268885,0.105294093,0.0900560096,0.0808403194,0.07707984,0.0850420147,0.119145684,0.137310922,1,0.195441365,1,0.215536892,0.211323529,0.192038998,1,0.0731652677,1,0.359071016,0.375231147,0.395126104,0.410782039,0.449229747,0.491897881,0.476265162,0.449677855,0.428319305,0.412142843,0.172885999,0.0432798937,0.242353126,0.195780694,0.242353126,0.195780694,0.121176563,0.0978903472,0.186837181,0.982390881,0.485062689,-0.0948178023,0.894736826,0.172413796
1,0.324000955,1,0.225273088,0.387058824,0.390263766,0.269873947,0.231260523,0.215975538,0.160462156,0.134323075,0.142331943,0.149243698,0.137170851,0.136577994,0.143361077,0.0969747901,0.0933800191,0.0904621854,0.0884103626,0.0872175545,0.0868907496,0.0868907496,0.0874393061,0.0889075622,0.0912955254,0.0944351181,0.100945398,0.106423914,0.114253044,0.124047637,0.136937454,0.142166212,0.135406151,0.128543407,0.123279639,0.119411759,0.116335198,0.114738561,0.114117645,0.114304394,0.115298785,0.11745099,0.120718963,0.124547169,0.122268885,0.105294093,0.0900560096,0.0808403194,0.07707984,0.0850420147,0.119145684,0.137310922,1,0.195441365,1,0.215536892,0.211323529,0.192038998,1,0.0731652677,1,0.359071016,0.375231147,0.395126104,0.410782039,0.449229747,0.491897881,0.476265162,0.449677855,0.428319305,0.412142843,0.170743644,0.0470139198,0.238092944,0.196188763,0.238092944,0.196188763,0.119046472,0.0980943814,0.188536838,0.982066095,0.388710231,-0.0258952193,0.789473712,0.172413796
0.314033628,0.330585927,1,0.234621868,0.393921614,0.398664802,0.259684682,0.238823533,0.178001851,0.146659642,0.144579843,0.153566778,0.143109232,0.134290427,0.148464054,0.0976680666,0.0944911242,0.0910270736,0.0884453803,0.08667133,0.0858730152,0.0855462253,0.0855462253,0.08659897,0.0884033665,0.0909710675,0.0956256092,0.100756325,0.107721768,0.115880027,0.126582652,0.137941197,0.13275443,0.125203073,0.11929971,0.114724547,0.111512601,0.109124646,0.107731089,0.107394964,0.107749768,0.1090803,0.111372553,0.114782922,0.118571445,0.113487415,0.103039205,0.0888631865,0.0800560117,0.0733753443,0.0796965286,0.108739503,0.129150361,1,0.200787812,1,0.216386572,0.211841732,0.193123266,1,0.0899439231,0.0772619098,0.363977641,0.381533653,0.392026186,0.418907642,0.453459501,0.497633219,0.483025193,0.455469191,0.43578431,0.419402421,0.15847522,0.053855285,0.223089188,0.187708363,0.223089188,0.187708363,0.111544594,0.0938541815,0.155632541,0.987815022,0.285641432,-0.0950590521,0.894736826,0.103448279
0.314033628,0.330585927,1,0.234621868,0.393921614,0.398664802,0.259684682,0.238823533,0.178001851,0.146659642,0.144579843,0.153566778,0.143109232,0.134290427,0.148464054,0.0976680666,0.0944911242,0.0910270736,0.0884453803,0.08667133,0.0858730152,0.0855462253,0.0855462253,0.08659897,0.0884033665,0.0909710675,0.0956256092,0.100756325,0.107721768,0.115880027,0.126582652,0.137941197,0.13275443,0.125203073,0.11929971,0.114724547,0.111512601,0.109124646,0.107731089,0.107394964,0.107749768,0.1090803,0.111372553,0.114782922,0.118571445,0.113487415,0.103039205,0.0888631865,0.0800560117,0.0733753443,0.0796965286,0.108739503,0.129150361,1,0.200787812,1,0.216386572,0.211841732,0.193123266,1,0.0899439231,0.0772619098,0.363977641,0.381533653,0.392026186,0.418907642,0.453459501,0.497633219,0.483025193,0.455469191,0.43578431,0.419402421,0.156916916,0.0551373959,0.220302254,0.1871804,0.220302254,0.1871804,0.110151127,0.0935901999,0.156492129,0.987679183,0.591651261,0.0361149237,0.894736826,0.103448279
1,0.26268208,1,0.192506984,0.165798321,0.174138665,0.165294111,0.159213394,0.117964521,0.10863445,0.102324918,0.0973576009,0.0935574174,0.0904691815,0.088188611,0.0867226869,0.0864612609,0.0863865539,0.0872689039,0.088396363,0.09331467,0.0970238149,0.101876765,0.108130261,0.116246514,0.116232485,0.10828197,0.10067226,0.0945097953,0.089007929,0.0856722668,0.0830298737,0.081213817,0.0802871212,0.0797152147,0.0800163448,0.0809243768,0.0824883357,0.0849113092,0.0883753598,0.093090564,0.0959196761,0.0890616104,0.080242753,0.0733893514,0.0669537708,0.0627497584,0.0595308132,0.0578431524,0.0712605044,1,1,0.214285731,0.215359509,0.212457985,0.191891864,0.145527497,0.113452345,0.0945377946,0.0885014087,0.432072848,0.456531316,0.503412783,0.512941182,0.48395893,0.462983221,0.446904749,0.434143305,0.35717088,0.252605051,0.252121955,0.419997692,0.148501992,0.0810076073,0.176865116,0.0995978042,0.176865116,0.0995978042,0.0884325579,0.0497989021,-0.232523322,0.972590804,0.433687806,0.0273469277,0.368421048,0.655172408
0.175966397,0.140000001,0.128571436,0.118879542,0.112324923,0.107380949,0.103249304,0.100091025,0.0980765596,0.0969747901,0.096134454,0.0983916968,0.100252114,0.102471985,0.105807662,0.110287122,0.114771225,0.108246967,0.0966386497,0.087415956,0.0791036412,0.0739005581,0.0696731955,0.0662534982,0.0636974797,0.0618253946,0.060256768,0.0596848726,0.0594957992,0.0598319322,0.0607002862,0.0621802099,0.0643324032,0.0672549084,0.0703314692,0.0739332363,0.0711764544,0.0643160567,0.0589028895,0.0544817857,0.0505135357,0.0478081219,0.0457422957,0.044262372,0.0432399623,1,1,0.206387624,0.207226902,0.208354324,0.193412691,0.160448149,0.135854319,0.11822594,0.102394946,0.0921918675,1,0.539334893,0.510816932,0.486981779,0.46607843,0.453592449,0.382402182,0.375441194,0.279215723,0.440655977,0.44525215,0.323262155,0.283361346,0.203837469,0.188730195,0.20680204,0.119451828,0.0141847106,0.119451828,0.0141847106,0.119451828,0.0141847106,0.0597259142,0.00709235528,-0.686384618,0.727238715,0.146329895,0.0614004247,-0.0526315793,0.103448279
0.178487405,0.139526144,0.128235295,0.118676469,0.112324923,0.107380949,0.103249304,0.100427166,0.0984126925,0.0973739475,0.0968020558,0.0991363227,0.100616246,0.102847815,0.10608311,0.110462196,0.115126036,0.10807889,0.0946218371,0.0857352838,0.078926228,0.0734873936,0.0685200691,0.0653688088,0.0628011152,0.0609967299,0.0597525649,0.0591596663,0.0589915961,0.0592740476,0.0601820722,0.0615079366,0.0636601299,0.066582635,0.0697992519,0.0729831755,0.0705882236,0.0636437833,0.0573389307,0.0531372502,0.0498599447,0.0468860865,0.0449019596,0.043475721,0.042567689,0.0418487415,0.280672282,0.204162002,0.207563058,0.210018724,0.193202585,0.161106408,0.132810429,0.116041064,0.102899142,0.0917507112,0.509243727,0.534208655,0.505891681,0.483176917,0.466162473,0.45407328,0.386006355,0.375609249,0.279402435,0.442383289,0.447703093,0.286420137,0.277091414,0.202927113,0.191451952,0.197096124,0.115642138,0.0122990571,0.115642138,0.0122990571,0.115642138,0.0122990571,0.0578210689,0.00614952855,-0.695917964,0.71812129,0.146116823,0.077256076,-0.0526315793,0.103448279
0.178487405,0.139526144,0.128235295,0.118676469,0.112324923,0.107380949,0.103249304,0.100427166,0.0984126925,0.0973739475,0.0968020558,0.0991363227,0.100616246,0.102847815,0.10608311,0.110462196,0.115126036,0.10807889,0.0946218371,0.0857352838,0.078926228,0.0734873936,0.0685200691,0.0653688088,0.0628011152,0.0609967299,0.0597525649,0.0591596663,0.0589915961,0.0592740476,0.0601820722,0.0615079366,0.0636601299,0.066582635,0.0697992519,0.0729831755,0.0705882236,0.0636437833,0.0573389307,0.0531372502,0.0498599447,0.0468860865,0.0449019596,0.043475721,0.042567689,0.0418487415,0.280672282,0.204162002,0.207563058,0.210018724,0.193202585,0.161106408,0.132810429,0.116041064,0.102899142,0.0917507112,0.509243727,0.534208655,0.505891681,0.483176917,0.466162473,0.45407328,0.386006355,0.375609249,0.279402435,0.442383289,0.447703093,0.286420137,0.277091414,0.202927113,0.191451952,0.197096124,0.114207841,0.0121417036,0.114207841,0.0121417036,0.114207841,0.0121417036,0.0571039207,0.00607085181,-0.696900547,0.717167795,0.134797111,0.0211990215,-0.157894731,0.103448279
0.144369751,0.135490194,0.124295041,0.117233887,0.110746965,0.106545292,0.103487387,0.101237163,0.100000001,0.0994958058,0.101676002,0.10300187,0.105126061,0.108225971,0.112577036,0.113536432,0.106760025,0.0947362185,0.083823517,0.0768790767,0.071549952,0.0672549009,0.0632632971,0.0608753487,0.0588795468,0.0576353893,0.0568954237,0.0566386543,0.0568067245,0.0575933717,0.0588515438,0.0607492998,0.0634547248,0.0661484599,0.0698132589,0.0679365024,0.0610924289,0.0557119474,0.0507189445,0.0474229641,0.0446685329,0.0428524688,0.0410224088,0.0399463102,0.0393277332,1,1,0.203146607,0.206162483,0.190504178,0.171451896,0.144523785,0.125378132,0.111115761,0.0976050347,0.0935597718,0.525490344,0.517352939,0.491988778,0.474407107,0.461400598,0.344369769,0.378160596,0.278613478,1,0.447698414,0.326330543,1,0.223632053,0.191785738,0.200999096,0.18559055,0.0976161882,0.00896855164,0.0976161882,0.00896855164,0.0976161882,0.00896855164,0.0488080941,0.00448427582,-0.74640882,0.665487707,0.112618327,0.0413037911,-0.368421048,0.0344827585
0.144369751,0.135490194,0.124295041,0.117233887,0.110746965,0.106545292,0.103487387,0.101237163,0.100000001,0.0994958058,0.101676002,0.10300187,0.105126061,0.108225971,0.112577036,0.113536432,0.106760025,0.0947362185,0.083823517,0.0768790767,0.071549952,0.0672549009,0.0632632971,0.0608753487,0.0588795468,0.0576353893,0.0568954237,0.0566386543,0.0568067245,0.0575933717,0.0588515438,0.0607492998,0.0634547248,0.0661484599,0.0698132589,0.0679365024,0.0610924289,0.0557119474,0.0507189445,0.0474229641,0.0446685329,0.0428524688,0.0410224088,0.0399463102,0.0393277332,1,1,0.203146607,0.206162483,0.190504178,0.171451896,0.144523785,0.125378132,0.111115761,0.0976050347,0.0935597718,0.525490344,0.517352939,0.491988778,0.474407107,0.461400598,0.344369769,0.378160596,0.278613478,1,0.447698414,0.326330543,1,0.223632053,0.191785738,0.200999096,0.18559055,0.0950105116,0.00967197958,0.0950105116,0.00967197958,0.0950105116,0.00967197958,0.0475052558,0.00483598979,-0.746076584,0.665860176,0.0947166085,-0.0166219901,-0.368421048,0
0.141848743,0.133204952,0.122478984,0.115924366,0.110746965,0.106545292,0.103487387,0.101069093,0.100130714,0.100693285,0.102194212,0.103746504,0.106414571,0.109738566,0.114425778,0.113585427,0.102390282,0.0912068114,0.0812184811,0.0748039186,0.0698692724,0.0659103617,0.0627591014,0.0599112958,0.0582072847,0.0569631197,0.0564705878,0.0563025177,0.0566853397,0.0575933717,0.0590196103,0.0610854365,0.0639775917,0.0667297021,0.0688281953,0.0654154867,0.0591596551,0.0540312715,0.049374409,0.0463655442,0.0438281931,0.0420121364,0.0403501391,0.0394421108,0.0389916003,1,0.208246872,0.20397529,0.207787082,0.18964988,0.163790807,0.139327705,0.121671319,0.108433694,0.0955462083,0.0954621807,0.538394034,0.50985992,0.487203538,0.469563484,0.457927167,0.364027947,0.377829134,0.282436997,0.443529427,0.450067729,0.309642643,0.28705883,0.2125303,0.192289934,0.201741368,0.181118101,0.0939424112,0.00996687077,0.0939424112,0.00996687077,0.0939424112,0.00996687077,0.0469712056,0.00498343538,-0.743994594,0.668185651,0.109961495,-0.0551391952,-0.368421048,0
0.139495805,0.130919695,0.122647047,0.116127446,0.110915035,0.106879078,0.103823528,0.101741359,0.100634925,0.100273117,0.102357604,0.103842206,0.106778719,0.110282451,0.115098044,0.113039203,0.101643316,0.090534538,0.081974782,0.0742997155,0.0693650693,0.0654061586,0.0622548945,0.0598669462,0.0577591024,0.0567950532,0.0562231541,0.056113448,0.0565172769,0.0574253052,0.0588515438,0.0610037372,0.0633613393,0.065889366,0.0687394962,0.0642390177,0.0580672212,0.0531909354,0.0485854298,0.0456932746,0.0433053188,0.041507937,0.0398599431,0.0391059741,0.0384874009,1,0.205144688,0.203818887,0.208459362,0.190915048,0.16165264,0.137906134,0.118123204,0.105569549,0.0951680616,1,0.537310898,0.504509866,0.482987851,0.465973377,0.455266088,0.385009319,0.377161533,0.283088267,0.444855303,0.450632602,0.30502072,0.284709364,0.20093365,0.195147097,0.200630218,0.180310443,0.0917043462,0.0105088567,0.0917043462,0.0105088567,0.0917043462,0.0105088567,0.0458521731,0.00525442837,-0.74008131,0.672517419,0.118504263,-0.050895866,-0.368421048,-0.310344815
0.0445378125,1,0.0463538766,0.0472268909,0.215406179,0.197390273,0.167857111,0.14713116,0.131409883,0.118907556,0.108632132,0.554418743,0.5251261,0.503279626,0.481858075,0.470154077,0.396526605,0.28780815,0.286323518,0.462170899,0.342521042,1,0.217815056,0.205768004,0.209971964,0.189243704,0.145116702,0.130336136,0.120634913,0.113202609,0.107128844,0.102362275,0.0987114832,0.096134454,0.0956956074,0.0956139192,0.095714286,0.0967740417,0.0985901058,0.101316527,0.104537807,0.0951516926,0.0795237869,0.0697688982,0.0625116602,0.0560294054,0.0517460294,0.048438374,0.045266103,0.043405693,0.0419701226,0.0409173705,0.0401774049,0.0399999991,0.040294122,0.0408660211,0.0419421159,0.0433473401,0.0453921594,0.0482446365,0.0512044877,0.0555111989,0.0591316596,0.0584664121,0.0567880422,0.0526820682,0.0500560217,0.0479038283,0.0461531244,0.0450770259,0.0445051305,0.0442016795,0.187634259,-0.0230669137,0.200015843,-0.00861532986,0.200015843,-0.00861532986,0.100007921,-0.00430766493,-0.997513831,-0.0704706982,0.349717021,-0.0508279912,1,-0.103448279
0.0457142852,1,0.0473949537,0.0482703112,1,0.202040181,0.187801093,0.161461219,0.142520994,0.125861332,0.114234358,1,0.540504217,0.515249789,0.494351089,0.478431404,0.467170894,0.395784348,0.295084059,0.296208143,0.464061677,0.340871871,0.300336152,0.204168409,0.20801124,0.200333789,0.152773112,0.139831915,0.127843127,0.118634455,0.109985992,0.104383744,0.0999252945,0.0966596603,0.0938562006,0.0946055055,0.0941176489,0.0944374427,0.0953968242,0.0971638709,0.0999066308,0.102710053,0.0937815085,0.0785153955,0.0691596493,0.0617436804,0.0555228665,0.0513071828,0.0480112024,0.0449626483,0.0429785214,0.0414986014,0.0405135415,0.0398319364,0.0396638699,0.0398576148,0.0404295102,0.0413375385,0.0426423922,0.0446265191,0.0471708775,0.0506349243,0.0550980456,0.0588655435,0.0639869571,0.0585037284,0.054803919,0.0519397706,0.0492810458,0.0477661006,0.0465219393,0.0458823554,0.18762739,-0.0209336579,0.199296296,-0.00731476862,0.199296296,-0.00731476862,0.0996481478,-0.00365738431,-0.997511685,-0.070501484,0.353828847,0.0359450318,1,-0.172413796
0.0470588244,0.0484033599,0.0488748848,0.0496148467,1,0.203716159,0.188375324,0.161935076,0.14302519,0.12855041,0.116535932,1,0.547563016,0.52051121,0.499439776,0.481260538,0.470046699,0.396897793,0.295672297,0.300972402,0.462586403,0.340857834,0.299915969,0.207080409,0.205490217,0.20535247,0.190756306,0.138991579,0.127170861,0.117740422,0.110308118,0.104383744,0.0997385606,0.0961554572,0.0935994387,0.0920308158,0.0928571373,0.0929248333,0.0935480893,0.0950280204,0.09738563,0.100936048,0.0972549021,0.0824953169,0.0720634833,0.0628781468,0.0571148396,0.0524953268,0.0486834683,0.0456349216,0.0434827209,0.0418347344,0.040681608,0.0398319364,0.0394957997,0.0394957997,0.0399253033,0.0408333391,0.0420168079,0.0434500501,0.0457703099,0.0487861894,0.0525863767,0.0571008399,0.0610084012,0.0621848702,0.0580952317,0.0547969118,0.0522408895,0.0501540527,0.0486741327,0.0475303382,0.187482536,-0.0174195785,0.197985843,-0.0050522699,0.197985843,-0.0050522699,0.0989929214,-0.00252613495,-0.997809708,-0.0661493465,0.335562378,-0.0366354324,0.894736826,-0.172413796
0.0470588244,0.0484033599,0.0488748848,0.0496148467,1,0.203716159,0.188375324,0.161935076,0.14302519,0.12855041,0.116535932,1,0.547563016,0.52051121,0.499439776,0.481260538,0.470046699,0.396897793,0.295672297,0.300972402,0.462586403,0.340857834,0.299915969,0.207080409,0.205490217,0.20535247,0.190756306,0.138991579,0.127170861,0.117740422,0.110308118,0.104383744,0.0997385606,0.0961554572,0.0935994387,0.0920308158,0.0928571373,0.0929248333,0.0935480893,0.0950280204,0.09738563,0.100936048,0.0972549021,0.0824953169,0.0720634833,0.0628781468,0.0571148396,0.0524953268,0.0486834683,0.0456349216,0.0434827209,0.0418347344,0.040681608,0.0398319364,0.0394957997,0.0394957997,0.0399253033,0.0408333391,0.0420168079,0.0434500501,0.0457703099,0.0487861894,0.0525863767,0.0571008399,0.0610084012,0.0621848702,0.0580952317,0.0547969118,0.0522408895,0.0501540527,0.0486741327,0.0475303382,0.187047869,-0.0145794293,0.196370944,-0.00349223334,0.196370944,-0.00349223334,0.0981854722,-0.00174611667,-0.998121679,-0.0612627044,0.334232837,-0.0803740844,0.894736826,-0.172413796
0.0500840321,1,0.0515966378,0.0523389354,1,0.212019131,0.199355721,0.169757217,0.1488702,0.130525202,0.118258625,0.115630247,0.551456571,0.523111582,0.50222224,0.483753473,0.472082138,0.397647053,0.290714353,0.283287793,0.461904794,0.342352957,0.301260531,0.207071066,0.204649881,0.204981297,0.188403383,0.137457952,0.124817923,0.115441166,0.107801117,0.101862736,0.0972175524,0.0934663787,0.0909103602,0.0901003778,0.0898319334,0.089915961,0.0906395838,0.0921708718,0.0945098102,0.0978244692,0.0948459208,0.0841223001,0.0719047338,0.0636974722,0.057619039,0.0521591939,0.0485714264,0.0458029844,0.0436274447,0.0415896364,0.0405135415,0.0396055132,0.0392016768,0.039159663,0.0395891741,0.0403291322,0.0414659232,0.0432422981,0.0454341732,0.0482819825,0.0514285713,0.0561764762,0.0612511784,0.0651797876,0.0621988773,0.0586647913,0.0554341711,0.0533473343,0.051732026,0.0506559312,0.183858886,-0.00351354596,0.188114464,0.00191161619,0.188114464,0.00191161619,0.0940572321,0.000955808093,-0.999627769,-0.0272825975,0.397298366,0.0388091691,1,0
